"Contaminant","Authorization","Limit","Amount.Released","url","regulated_entity_name","physical_location","rn_number","city","county","event_type","event_began_date","event_began_time","based_on","event_ended_date","event_ended_time","cause","action_taken","emissions_estimation_method","potential_duplicate"
"Carbon Monoxide","N/A","0","429.54 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266893","CORNELL KNIGHT 1A","FROM THE INTERX OF HWY 20 AND US 285 N IN PECOS HEAD NORTH ON US 285 N S CEDAR ST FOLLOW US 285 N 11.0 MI TURN LEFT & GO 0.7 MI TURN LEFT AND SITE IS ON THE RIGHT IN 1.5 MI","RN107429151","PECOS"," REEVES","EMISSIONS EVENT",2017-09-05,NA,"INITIAL REPORT","09/06/2017",NA,"Third party down time","All of the facilities and emissions control devices at this site are operating as designed and where applicable, are authorized. Where possible, Chevron Field personnel shut-in wells to minimize the overall volume of gas going to the centrally located flare. Within levels conducive to a safe working environment, the remaining field locations were allowed to pressure up before any gas was routed to the centrally located emergency flare. Chevron discontinued flaring immediately upon repairing equipment.","Reportable quantities, process knowledge, excel spreadsheet, metered volumes, and gas analysis were used in the calculations.",FALSE
"Hydrogen Sulfide","N/A","0","12.96 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266893","CORNELL KNIGHT 1A","FROM THE INTERX OF HWY 20 AND US 285 N IN PECOS HEAD NORTH ON US 285 N S CEDAR ST FOLLOW US 285 N 11.0 MI TURN LEFT & GO 0.7 MI TURN LEFT AND SITE IS ON THE RIGHT IN 1.5 MI","RN107429151","PECOS"," REEVES","EMISSIONS EVENT",2017-09-05,NA,"INITIAL REPORT","09/06/2017",NA,"Third party down time","All of the facilities and emissions control devices at this site are operating as designed and where applicable, are authorized. Where possible, Chevron Field personnel shut-in wells to minimize the overall volume of gas going to the centrally located flare. Within levels conducive to a safe working environment, the remaining field locations were allowed to pressure up before any gas was routed to the centrally located emergency flare. Chevron discontinued flaring immediately upon repairing equipment.","Reportable quantities, process knowledge, excel spreadsheet, metered volumes, and gas analysis were used in the calculations.",FALSE
"Natural Gas VOCs","N/A","0","1.397 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266893","CORNELL KNIGHT 1A","FROM THE INTERX OF HWY 20 AND US 285 N IN PECOS HEAD NORTH ON US 285 N S CEDAR ST FOLLOW US 285 N 11.0 MI TURN LEFT & GO 0.7 MI TURN LEFT AND SITE IS ON THE RIGHT IN 1.5 MI","RN107429151","PECOS"," REEVES","EMISSIONS EVENT",2017-09-05,NA,"INITIAL REPORT","09/06/2017",NA,"Third party down time","All of the facilities and emissions control devices at this site are operating as designed and where applicable, are authorized. Where possible, Chevron Field personnel shut-in wells to minimize the overall volume of gas going to the centrally located flare. Within levels conducive to a safe working environment, the remaining field locations were allowed to pressure up before any gas was routed to the centrally located emergency flare. Chevron discontinued flaring immediately upon repairing equipment.","Reportable quantities, process knowledge, excel spreadsheet, metered volumes, and gas analysis were used in the calculations.",FALSE
"Nitrogen oxide","N/A","0","50.098 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266893","CORNELL KNIGHT 1A","FROM THE INTERX OF HWY 20 AND US 285 N IN PECOS HEAD NORTH ON US 285 N S CEDAR ST FOLLOW US 285 N 11.0 MI TURN LEFT & GO 0.7 MI TURN LEFT AND SITE IS ON THE RIGHT IN 1.5 MI","RN107429151","PECOS"," REEVES","EMISSIONS EVENT",2017-09-05,NA,"INITIAL REPORT","09/06/2017",NA,"Third party down time","All of the facilities and emissions control devices at this site are operating as designed and where applicable, are authorized. Where possible, Chevron Field personnel shut-in wells to minimize the overall volume of gas going to the centrally located flare. Within levels conducive to a safe working environment, the remaining field locations were allowed to pressure up before any gas was routed to the centrally located emergency flare. Chevron discontinued flaring immediately upon repairing equipment.","Reportable quantities, process knowledge, excel spreadsheet, metered volumes, and gas analysis were used in the calculations.",FALSE
"Sulfur dioxide (anhydrous)","N/A","0","1169.03 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266893","CORNELL KNIGHT 1A","FROM THE INTERX OF HWY 20 AND US 285 N IN PECOS HEAD NORTH ON US 285 N S CEDAR ST FOLLOW US 285 N 11.0 MI TURN LEFT & GO 0.7 MI TURN LEFT AND SITE IS ON THE RIGHT IN 1.5 MI","RN107429151","PECOS"," REEVES","EMISSIONS EVENT",2017-09-05,NA,"INITIAL REPORT","09/06/2017",NA,"Third party down time","All of the facilities and emissions control devices at this site are operating as designed and where applicable, are authorized. Where possible, Chevron Field personnel shut-in wells to minimize the overall volume of gas going to the centrally located flare. Within levels conducive to a safe working environment, the remaining field locations were allowed to pressure up before any gas was routed to the centrally located emergency flare. Chevron discontinued flaring immediately upon repairing equipment.","Reportable quantities, process knowledge, excel spreadsheet, metered volumes, and gas analysis were used in the calculations.",FALSE
"1,3-BUTADIENE","Permit 95","184.12 LBS/HR","1000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Butene","Permit 95","359.13 LBS/HR","100.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Carbon Monoxide","Permit 95","231.9 LBS/HR","35700.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Ethane","Non VOC","0.0","8960.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Ethylene (gaseous)","Permit 95","150.0 LBS/HR","16380.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Methane","Non VOC","0.0","6580.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Nitrogen Oxides","Permit 95","45.01 LBS/HR","7000.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Pentene","Permit 95","359.13 LBS/HR","2100.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Propane","Permit 95","359.13 LBS/HR","5320.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Propylene (Propene)","Permit 95","158.69 LBS/HR","7980.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266897","CHOCOLATE BAYOU PLANT","2 MI S OF INTX OF FM 2917 AND FM 2004","RN100238708","ALVIN"," BRAZORIA","EMISSIONS EVENT",2017-09-05,"4:00AM","INITIAL REPORT","09/06/2017","
		4:00AM
","The Olefins No. 1 Unit is being restarted following the shutdown caused by flooding and impacts from Hurricane Harvey.","Safely start up the Unit and reduce flaring.","The flare flow meters and GC's were in operation for this event and were used to calculate the flare emissions.  The flares used the permit allowable destruction efficiency for all components.  TCEQ permit NOx/CO factors were also applied for combustion emissions.",FALSE
"Carbon Monoxide","Permit - 56552","0","2531.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266911","MARSHALL PLANT","","RN102609724","MARSHALL"," HARRISON","EMISSIONS EVENT",2017-09-04,"7:17PM","INITIAL REPORT","09/05/2017","
		2:17AM
","Kiln 2 experienced a volatiles upset and a problem with the boiler level control nearly simultaneously. This triggered the unit's safety interlocks to open the emergency stack in order to protect equipment and plant personnel.","Feed was automatically removed from the unit to reduce emissions. Feed remains off until a cause can be determined and system can safely be restored.","Material balance and good engineering judgment were used to calculate emissions.",FALSE
"Hydrogen Sulfide","Permit - 56552","0","94.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266911","MARSHALL PLANT","","RN102609724","MARSHALL"," HARRISON","EMISSIONS EVENT",2017-09-04,"7:17PM","INITIAL REPORT","09/05/2017","
		2:17AM
","Kiln 2 experienced a volatiles upset and a problem with the boiler level control nearly simultaneously. This triggered the unit's safety interlocks to open the emergency stack in order to protect equipment and plant personnel.","Feed was automatically removed from the unit to reduce emissions. Feed remains off until a cause can be determined and system can safely be restored.","Material balance and good engineering judgment were used to calculate emissions.",FALSE
"Nitrogen Oxides (NOx)","Permit - 56552","0","44.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266911","MARSHALL PLANT","","RN102609724","MARSHALL"," HARRISON","EMISSIONS EVENT",2017-09-04,"7:17PM","INITIAL REPORT","09/05/2017","
		2:17AM
","Kiln 2 experienced a volatiles upset and a problem with the boiler level control nearly simultaneously. This triggered the unit's safety interlocks to open the emergency stack in order to protect equipment and plant personnel.","Feed was automatically removed from the unit to reduce emissions. Feed remains off until a cause can be determined and system can safely be restored.","Material balance and good engineering judgment were used to calculate emissions.",FALSE
"Particulate Matter","Permit - 56552","0","481.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266911","MARSHALL PLANT","","RN102609724","MARSHALL"," HARRISON","EMISSIONS EVENT",2017-09-04,"7:17PM","INITIAL REPORT","09/05/2017","
		2:17AM
","Kiln 2 experienced a volatiles upset and a problem with the boiler level control nearly simultaneously. This triggered the unit's safety interlocks to open the emergency stack in order to protect equipment and plant personnel.","Feed was automatically removed from the unit to reduce emissions. Feed remains off until a cause can be determined and system can safely be restored.","Material balance and good engineering judgment were used to calculate emissions.",FALSE
"Sulfur dioxide","Permit - 56552","0","521.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266911","MARSHALL PLANT","","RN102609724","MARSHALL"," HARRISON","EMISSIONS EVENT",2017-09-04,"7:17PM","INITIAL REPORT","09/05/2017","
		2:17AM
","Kiln 2 experienced a volatiles upset and a problem with the boiler level control nearly simultaneously. This triggered the unit's safety interlocks to open the emergency stack in order to protect equipment and plant personnel.","Feed was automatically removed from the unit to reduce emissions. Feed remains off until a cause can be determined and system can safely be restored.","Material balance and good engineering judgment were used to calculate emissions.",FALSE
"VOCs","Permit - 56552","0","1370.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266911","MARSHALL PLANT","","RN102609724","MARSHALL"," HARRISON","EMISSIONS EVENT",2017-09-04,"7:17PM","INITIAL REPORT","09/05/2017","
		2:17AM
","Kiln 2 experienced a volatiles upset and a problem with the boiler level control nearly simultaneously. This triggered the unit's safety interlocks to open the emergency stack in order to protect equipment and plant personnel.","Feed was automatically removed from the unit to reduce emissions. Feed remains off until a cause can be determined and system can safely be restored.","Material balance and good engineering judgment were used to calculate emissions.",FALSE
"Carbon Monoxide","N/A","0","165.0 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266912","WELCH CO2 GAS PROCESSING FACILITY","1 MI W AND 1 MI S OF WELCH TX OFF HWY 83","RN100211960","WELCH"," DAWSON","EMISSIONS EVENT",2017-09-05,"10:00AM","INITIAL REPORT","09/05/2017","
		3:30PM
","DURING NORMAL OPERATIONS THE 202 COMPRESSOR AT THE WELCH CO2 GAS PROCESSING FACILITY SHUT DOWN ON 2ND STAGE THROW #1 VIBRATION, ROUTING ITS INLET TO FLARE.","OPERATIONS RESPONDED IMMEDIATELY.  UPON TROUBLESHOOTING OPERATIONS FOUND THAT THE 202 COMPRESSOR SHUT DOWN ON 2ND STAGE THROW #1 VIBRATION.  OPERATIONS CONTACTED COMPRESSOR MAINTENANCE TO CHECK THE UNIT.  COMPRESSOR MAINTENANCE SCANNED THE VALVES AND FOUND THAT THE 2ND STAGE HEAD END VALVES WERE HOTTER THAN NORMAL TEMPERATURE.  COMPRESSOR MAINTENANCE REPLACED ALL HEAD END VALVES.  WHILE REPLACING VALVES IT WAS FOUND THAT THE DISCHARGE GASKET WAS PINCHED.  UPON FURTHER INSPECTION COMPRESSOR MAINTENANCE FOUND THE CROSS HEAD PIN TIE BOLT NUT WAS ALMOST COMPLETELY BACKED OFF.  THE BOLT FIER LOCK NUT WAS REPLACED WITH A NEW ONE.  COMPRESSOR WAS TORQUED TO SPECK AND PISTON END CLEARANCE CHECKED GOOD.  COMPRESSOR MAINTENANCE ALSO REPLACED THE CRANK END #3 SUCTION VALVE DUE TO THE CENTER BOLT BEING LOOSE.  ONCE ALL REPAIRS WERE COMPLETED OPERATIONS PUT THE UNIT BACK ONLINE, ELIMINATING THE EMISSION.","Emissions Calculations:  NOx = MCF flared x NOx factor from RG-109 x BTU/scf x 1000 scf/MCF x MMBTU/1000000 BTU CO = MCF flared x CO factor from RG-109 x BTU/scf x 1000 scf/MCF x MMBTU/1000000 BTU Gas was flared to reduce the hydrocarbon and/or H2S emissions to the atmosphere.  NMNE NG = MCF flared x 50 lb/mole x mole/.379 MCF x mol % NMNE NG x 0.02 NMNE NG % = 100% - Methane % - Ethane % - Carbon Dioxide % - Nitrogen % H2S = MCF flared x 34 lb/mole x mole/.379 MCF x mol % H2S/100 x 0.02 SO2 = MCF flared x 64 lb/mole x mole/.379 MCF x mol % H2S/100 x 0.98 Total Vol Flared (MCF):  1,448 Volume is:  Calculated % H2S:  0.44 BTU / Cu Ft:  206.97 % NMNE:  1.95 LAT:	32*54'04"" LONG:  102*08'14"" UTM Zone East	North",FALSE
"Hydrogen Sulfide","N/A","0","9.9 lbs (est.)","http://www2.tceq.texas.gov/oce/eer/index.cfm?fuseaction=main.getDetails&target=266912","WELCH CO2 GAS PROCESSING FACILITY","1 MI W AND 1 MI S OF WELCH TX OFF HWY 83","RN100211960","WELCH"," DAWSON","EMISSIONS EVENT",2017-09-05,"10:00AM","INITIAL REPORT","09/05/2017","
		3:30PM
","DURING NORMAL OPERATIONS THE 202 COMPRESSOR AT THE WELCH CO2 GAS PROCESSING FACILITY SHUT DOWN ON 2ND STAGE THROW #1 VIBRATION, ROUTING ITS INLET TO FLARE.","OPERATIONS RESPONDED IMMEDIATELY.  UPON TROUBLESHOOTING OPERATIONS FOUND THAT THE 202 COMPRESSOR SHUT DOWN ON 2ND STAGE THROW #1 VIBRATION.  OPERATIONS CONTACTED COMPRESSOR MAINTENANCE TO CHECK THE UNIT.  COMPRESSOR MAINTENANCE SCANNED THE VALVES AND FOUND THAT THE 2ND STAGE HEAD END VALVES WERE HOTTER THAN NORMAL TEMPERATURE.  COMPRESSOR MAINTENANCE REPLACED ALL HEAD END VALVES.  WHILE REPLACING VALVES IT WAS FOUND THAT THE DISCHARGE GASKET WAS PINCHED.  UPON FURTHER INSPECTION COMPRESSOR MAINTENANCE FOUND THE CROSS HEAD PIN TIE BOLT NUT WAS ALMOST COMPLETELY BACKED OFF.  THE BOLT FIER LOCK NUT WAS REPLACED WITH A NEW ONE.  COMPRESSOR WAS TORQUED TO SPECK AND PISTON END CLEARANCE CHECKED GOOD.  COMPRESSOR MAINTENANCE ALSO REPLACED THE CRANK END #3 SUCTION VALVE DUE TO THE CENTER BOLT BEING LOOSE.  ONCE ALL REPAIRS WERE COMPLETED OPERATIONS PUT THE UNIT BACK ONLINE, ELIMINATING THE EMISSION.","Emissions Calculations:  NOx = MCF flared x NOx factor from RG-109 x BTU/scf x 1000 scf/MCF x MMBTU/1000000 BTU CO = MCF flared x CO factor from RG-109 x BTU/scf x 1000 scf/MCF x MMBTU/1000000 BTU Gas was flared to reduce the hydrocarbon and/or H2S emissions to the atmosphere.  NMNE NG = MCF flared x 50 lb/mole x mole/.379 MCF x mol % NMNE NG x 0.02 NMNE NG % = 100% - Methane % - Ethane % - Carbon Dioxide % - Nitrogen % H2S = MCF flared x 34 lb/mole x mole/.379 MCF x mol % H2S/100 x 0.02 SO2 = MCF flared x 64 lb/mole x mole/.379 MCF x mol % H2S/100 x 0.98 Total Vol Flared (MCF):  1,448 Volume is:  Calculated % H2S:  0.44 BTU / Cu Ft:  206.97 % NMNE:  1.95 LAT:	32*54'04"" LONG:  102*08'14"" UTM Zone East	North",FALSE
